OrderDate,Region,Category,SubCategory,Segment,Quantity,Sales,Profit,Discount,Month,ProfitMargin
2024-02-17,Europe,Technology,Machines,Corporate,1,243.78,-51.54,0.3,2024-02-01,-0.21142013290671915
2024-12-05,North America,Technology,Copiers,Home Office,4,2039.34,481.76,0.0,2024-12-01,0.2362332911628272
2023-11-22,Europe,Furniture,Furnishings,Consumer,1,455.94,138.56,0.0,2023-11-01,0.30389963591700664
2024-05-30,North America,Office Supplies,Binders,Corporate,2,88.71,9.68,0.2,2024-05-01,0.10911960320144291
2023-08-03,Asia Pacific,Office Supplies,Paper,Corporate,3,137.92,49.09,0.0,2023-08-01,0.3559309744779583
2023-02-14,North America,Technology,Copiers,Consumer,1,251.5,91.35,0.0,2023-02-01,0.363220675944334
2024-03-02,Latin America,Furniture,Tables,Consumer,1,5.0,0.83,0.0,2024-03-01,0.16599999999999998
2024-06-14,North America,Office Supplies,Storage,Consumer,1,62.95,16.97,0.1,2024-06-01,0.26957903097696584
2023-05-21,Asia Pacific,Office Supplies,Art,Home Office,2,86.14,17.62,0.15,2023-05-01,0.20455073136754123
2024-11-02,Asia Pacific,Technology,Copiers,Home Office,1,518.27,138.8,0.0,2024-11-01,0.2678140737453451
2023-12-08,Asia Pacific,Technology,Phones,Consumer,2,431.95,-242.94,0.5,2023-12-01,-0.5624262067368908
2024-10-31,Asia Pacific,Technology,Machines,Home Office,3,2527.15,818.33,0.0,2024-10-01,0.3238153651346378
2023-04-06,Middle East & Africa,Technology,Phones,Home Office,3,1033.17,276.06,0.0,2023-04-01,0.2671970730857458
2023-08-23,Asia Pacific,Furniture,Furnishings,Corporate,2,375.86,-227.21,0.5,2023-08-01,-0.6045069972862236
2024-09-23,Europe,Technology,Phones,Consumer,4,1141.22,119.66,0.1,2024-09-01,0.10485270149489143
2023-07-30,Latin America,Office Supplies,Art,Consumer,2,58.98,22.81,0.0,2023-07-01,0.38674126822651744
2023-04-19,North America,Furniture,Chairs,Consumer,3,776.71,-2.96,0.15,2023-04-01,-0.003810946170385343
2024-12-02,Middle East & Africa,Office Supplies,Paper,Home Office,1,79.39,30.48,0.0,2024-12-01,0.38392744678171054
2024-06-03,Europe,Office Supplies,Art,Consumer,3,40.68,-16.04,0.5,2024-06-01,-0.3942969518190757
2023-10-21,Asia Pacific,Office Supplies,Paper,Home Office,2,10.0,4.05,0.0,2023-10-01,0.40499999999999997
2024-08-11,Europe,Office Supplies,Art,Consumer,1,30.05,-2.47,0.3,2024-08-01,-0.0821963394342762
2023-05-29,Asia Pacific,Office Supplies,Paper,Consumer,3,99.91,12.71,0.2,2023-05-01,0.12721449304373939
2023-09-11,Asia Pacific,Technology,Copiers,Home Office,1,235.44,-8.52,0.15,2023-09-01,-0.03618756371049949
2024-12-05,Asia Pacific,Technology,Phones,Consumer,1,527.04,119.94,0.0,2024-12-01,0.2275728597449909
2023-07-05,Asia Pacific,Furniture,Chairs,Corporate,2,612.07,130.65,0.0,2023-07-01,0.21345597725750323
2024-09-21,Europe,Office Supplies,Binders,Consumer,5,186.17,-11.22,0.3,2024-09-01,-0.06026749744856852
2023-03-05,Middle East & Africa,Furniture,Chairs,Home Office,2,511.45,-73.49,0.2,2023-03-01,-0.1436895102160524
2024-07-07,North America,Technology,Accessories,Consumer,3,1042.51,46.09,0.1,2024-07-01,0.04421060709249792
2023-03-21,Asia Pacific,Technology,Copiers,Home Office,3,838.23,13.01,0.15,2023-03-01,0.015520799780489841
2023-11-09,Europe,Office Supplies,Art,Home Office,1,29.23,-10.07,0.4,2023-11-01,-0.34450906602805337
2023-04-11,North America,Office Supplies,Storage,Home Office,2,69.36,29.45,0.0,2023-04-01,0.42459630911188007
2023-05-20,North America,Furniture,Bookcases,Home Office,1,291.37,63.06,0.0,2023-05-01,0.21642585029344133
2024-10-18,North America,Office Supplies,Binders,Consumer,5,104.81,28.43,0.1,2024-10-01,0.27125274305886843
2024-06-03,Europe,Furniture,Chairs,Corporate,2,987.44,216.13,0.0,2024-06-01,0.21887912176942395
2023-05-13,North America,Office Supplies,Binders,Consumer,5,105.66,18.89,0.1,2023-05-01,0.17878099564641303
2024-05-20,North America,Technology,Copiers,Corporate,1,342.84,91.91,0.0,2024-05-01,0.2680842375452106
2024-02-04,Asia Pacific,Technology,Machines,Consumer,5,2045.31,437.48,0.0,2024-02-01,0.2138942263031032
2023-06-07,North America,Office Supplies,Binders,Consumer,2,43.66,9.69,0.15,2023-06-01,0.22194228126431517
2023-04-04,Europe,Office Supplies,Binders,Consumer,1,53.55,19.26,0.0,2023-04-01,0.35966386554621854
2023-02-19,Europe,Furniture,Tables,Consumer,2,335.71,-111.06,0.3,2023-02-01,-0.3308212445265259
2024-08-08,North America,Technology,Phones,Consumer,5,2463.37,241.97,0.1,2024-08-01,0.09822722530517138
2024-05-19,North America,Furniture,Chairs,Consumer,6,1357.68,239.67,0.0,2024-05-01,0.17652907901714687
2024-05-24,North America,Office Supplies,Art,Corporate,4,234.66,102.95,0.0,2024-05-01,0.43871984999573854
2024-06-29,Europe,Technology,Accessories,Corporate,3,1662.82,408.14,0.0,2024-06-01,0.24545049975343092
2023-07-23,North America,Furniture,Furnishings,Consumer,4,697.83,167.1,0.0,2023-07-01,0.2394566011779373
2024-03-22,Latin America,Office Supplies,Storage,Consumer,4,33.25,7.48,0.1,2024-03-01,0.2249624060150376
2024-01-17,Latin America,Technology,Copiers,Consumer,3,1301.5,377.45,0.0,2024-01-01,0.29001152516327316
2023-03-18,Asia Pacific,Furniture,Furnishings,Consumer,1,445.99,107.5,0.0,2023-03-01,0.24103679454696292
2024-11-08,North America,Office Supplies,Storage,Home Office,2,169.56,29.77,0.1,2024-11-01,0.1755720688841708
2023-03-14,Europe,Technology,Machines,Corporate,4,18.8,-7.95,0.4,2023-03-01,-0.4228723404255319
2024-04-12,North America,Office Supplies,Paper,Consumer,4,214.77,98.34,0.0,2024-04-01,0.45788517949434276
2024-09-24,North America,Furniture,Furnishings,Consumer,2,322.86,58.86,0.0,2024-09-01,0.18230812116706932
2023-12-03,Middle East & Africa,Technology,Machines,Consumer,3,2097.2,275.01,0.15,2023-12-01,0.13113198550448218
2023-11-16,Asia Pacific,Office Supplies,Art,Consumer,1,33.98,10.23,0.0,2023-11-01,0.3010594467333726
2024-04-11,North America,Technology,Machines,Corporate,1,484.53,-1.13,0.15,2024-04-01,-0.0023321569355870637
2023-07-06,Asia Pacific,Technology,Machines,Consumer,1,473.77,144.22,0.0,2023-07-01,0.30440931253561854
2024-12-28,Asia Pacific,Technology,Phones,Consumer,2,1910.88,9.3,0.1,2024-12-01,0.004866867621200703
2024-06-28,Europe,Technology,Copiers,Home Office,3,872.17,312.52,0.0,2024-06-01,0.3583246385452377
2023-11-02,Europe,Office Supplies,Art,Home Office,2,25.44,9.57,0.0,2023-11-01,0.3761792452830189
2024-05-10,North America,Technology,Phones,Corporate,5,1978.33,35.93,0.15,2024-05-01,0.018161782917915616
2023-04-27,Latin America,Office Supplies,Storage,Home Office,2,60.94,-16.11,0.4,2023-04-01,-0.26435838529701344
2023-01-23,North America,Technology,Phones,Corporate,1,554.26,79.35,0.1,2023-01-01,0.14316385811712914
2024-07-13,North America,Technology,Phones,Consumer,5,2008.12,-594.17,0.4,2024-07-01,-0.29588371212875725
2023-07-01,Europe,Furniture,Furnishings,Consumer,1,238.94,60.48,0.0,2023-07-01,0.2531179375575458
2023-06-02,Asia Pacific,Technology,Machines,Consumer,3,1630.88,449.94,0.0,2023-06-01,0.2758878642205435
2023-10-19,Europe,Technology,Machines,Consumer,2,830.16,254.85,0.0,2023-10-01,0.30698901416594393
2024-03-28,North America,Furniture,Furnishings,Corporate,1,188.52,-80.66,0.4,2024-03-01,-0.42785911309144914
2023-09-03,North America,Office Supplies,Art,Consumer,1,49.42,15.87,0.0,2023-09-01,0.32112505058680696
2024-04-01,North America,Furniture,Furnishings,Consumer,2,557.5,-9.77,0.15,2024-04-01,-0.017524663677130042
2023-03-24,Latin America,Furniture,Bookcases,Home Office,2,381.99,103.39,0.0,2023-03-01,0.2706615356422943
2024-11-02,Middle East & Africa,Office Supplies,Paper,Corporate,4,287.4,62.06,0.1,2024-11-01,0.21593597773138484
2023-09-08,Europe,Technology,Machines,Consumer,1,272.15,23.18,0.2,2023-09-01,0.08517361749035458
2024-07-20,North America,Office Supplies,Binders,Corporate,1,38.32,5.72,0.1,2024-07-01,0.14926931106471816
2023-07-05,Asia Pacific,Technology,Phones,Corporate,2,578.42,1.53,0.15,2023-07-01,0.0026451367518412227
2023-10-03,Asia Pacific,Office Supplies,Binders,Consumer,5,216.53,76.51,0.0,2023-10-01,0.3533459566803676
2024-05-30,North America,Office Supplies,Binders,Consumer,3,117.37,-11.07,0.3,2024-05-01,-0.09431711681008775
2024-06-08,North America,Office Supplies,Binders,Consumer,1,59.2,18.48,0.1,2024-06-01,0.31216216216216214
2024-05-14,Europe,Office Supplies,Art,Consumer,5,215.83,82.35,0.0,2024-05-01,0.381550294213038
2024-09-27,Europe,Technology,Phones,Consumer,4,833.38,-291.64,0.4,2024-09-01,-0.3499484028894382
2024-04-18,North America,Furniture,Tables,Consumer,4,891.61,-2.26,0.15,2024-04-01,-0.0025347405255661103
2023-12-07,North America,Technology,Phones,Corporate,5,2512.49,859.72,0.0,2023-12-01,0.34217847633224413
2023-07-01,Asia Pacific,Office Supplies,Storage,Corporate,1,23.26,3.26,0.15,2023-07-01,0.1401547721410146
2024-04-12,Europe,Office Supplies,Binders,Consumer,2,59.07,15.72,0.1,2024-04-01,0.266124936515998
2024-02-05,North America,Furniture,Bookcases,Consumer,2,818.01,202.1,0.0,2024-02-01,0.2470629943399225
2024-12-28,Middle East & Africa,Technology,Accessories,Consumer,2,1144.03,39.96,0.2,2024-12-01,0.03492915395575291
2023-08-13,Europe,Technology,Machines,Consumer,4,1109.15,387.0,0.0,2023-08-01,0.34891583645133656
2024-09-09,Latin America,Office Supplies,Storage,Consumer,1,21.8,2.05,0.15,2024-09-01,0.09403669724770641
2023-04-06,North America,Technology,Copiers,Consumer,4,2118.14,583.2,0.0,2023-04-01,0.2753359079192122
2024-04-18,North America,Technology,Accessories,Consumer,4,1965.24,486.43,0.0,2024-04-01,0.2475168427265881
2024-07-06,Asia Pacific,Technology,Phones,Corporate,5,1279.73,27.23,0.1,2024-07-01,0.02127792581247607
2023-05-07,Europe,Office Supplies,Binders,Consumer,5,196.56,75.95,0.0,2023-05-01,0.38639601139601143
2024-10-07,North America,Technology,Machines,Corporate,4,818.73,247.23,0.0,2024-10-01,0.3019676816532923
2024-05-01,Europe,Office Supplies,Binders,Corporate,2,43.75,8.45,0.15,2024-05-01,0.19314285714285712
2024-11-02,Middle East & Africa,Office Supplies,Art,Consumer,3,191.03,-12.64,0.3,2024-11-01,-0.06616761765167775
2023-02-19,North America,Technology,Copiers,Consumer,4,1653.62,-107.92,0.15,2023-02-01,-0.06526287780747693
2024-03-15,North America,Office Supplies,Binders,Consumer,1,27.21,1.23,0.15,2024-03-01,0.04520396912899669
2024-08-24,Europe,Office Supplies,Binders,Home Office,1,30.54,-1.98,0.3,2024-08-01,-0.06483300589390963
2023-09-25,Europe,Furniture,Chairs,Consumer,3,648.56,-14.19,0.2,2023-09-01,-0.021879240162822253
2023-01-28,Latin America,Office Supplies,Paper,Corporate,2,37.2,4.69,0.1,2023-01-01,0.1260752688172043
2023-05-21,North America,Office Supplies,Binders,Consumer,5,218.19,22.51,0.15,2023-05-01,0.10316696457216189
2023-06-13,North America,Office Supplies,Art,Consumer,3,150.74,51.11,0.0,2023-06-01,0.33906063420459065
2024-09-04,Asia Pacific,Office Supplies,Storage,Home Office,4,242.08,73.63,0.0,2024-09-01,0.3041556510244547
2024-10-11,North America,Technology,Copiers,Corporate,4,1170.67,62.04,0.1,2024-10-01,0.05299529329358401
2024-05-25,Asia Pacific,Technology,Phones,Corporate,5,1437.92,256.93,0.0,2024-05-01,0.1786817069099811
2023-12-03,Asia Pacific,Furniture,Furnishings,Consumer,4,1254.4,216.22,0.0,2023-12-01,0.1723692602040816
2024-04-06,Middle East & Africa,Office Supplies,Storage,Home Office,3,108.9,44.25,0.0,2024-04-01,0.40633608815426997
2023-05-20,Europe,Furniture,Chairs,Home Office,1,302.67,-0.0,0.1,2023-05-01,-0.0
2024-10-23,Latin America,Technology,Copiers,Consumer,2,971.13,-259.56,0.3,2024-10-01,-0.2672762657934571
2023-05-02,North America,Technology,Accessories,Consumer,4,1767.45,463.93,0.0,2023-05-01,0.26248550171150525
2024-04-28,Europe,Office Supplies,Paper,Corporate,1,63.94,8.27,0.15,2024-04-01,0.12934000625586486
2023-01-20,North America,Office Supplies,Binders,Home Office,2,94.59,-1.94,0.3,2023-01-01,-0.020509567607569508
2024-11-27,Latin America,Office Supplies,Storage,Consumer,3,176.15,25.08,0.15,2024-11-01,0.1423786545557763
2024-12-18,Asia Pacific,Office Supplies,Art,Home Office,3,286.17,121.17,0.0,2024-12-01,0.42341964566516405
2024-01-30,Latin America,Furniture,Furnishings,Corporate,1,382.98,61.31,0.1,2024-01-01,0.1600866885999269
2024-06-25,Asia Pacific,Technology,Copiers,Consumer,5,3519.51,59.51,0.2,2024-06-01,0.016908603754499915
2023-04-19,Europe,Furniture,Chairs,Corporate,1,133.84,8.1,0.1,2023-04-01,0.060520023909145244
2023-08-02,Asia Pacific,Office Supplies,Paper,Corporate,6,128.22,44.94,0.0,2023-08-01,0.3504913430042115
2023-08-13,Middle East & Africa,Furniture,Bookcases,Home Office,1,297.22,13.19,0.1,2023-08-01,0.044377901890855255
2023-08-08,North America,Office Supplies,Binders,Corporate,1,13.57,5.77,0.0,2023-08-01,0.4252026529108327
2024-01-22,North America,Technology,Copiers,Corporate,2,664.73,186.99,0.0,2024-01-01,0.28130218284115355
2024-06-10,Latin America,Technology,Accessories,Corporate,4,848.22,-29.08,0.15,2024-06-01,-0.034283558510763715
2024-09-24,North America,Technology,Accessories,Consumer,5,2175.18,466.01,0.0,2024-09-01,0.21423974107889923
2024-03-01,North America,Furniture,Chairs,Consumer,5,1380.72,257.21,0.0,2024-03-01,0.1862868648241497
2024-06-12,Europe,Office Supplies,Storage,Corporate,3,145.94,-64.5,0.5,2024-06-01,-0.44196245032205017
2024-05-15,North America,Technology,Phones,Consumer,1,508.63,108.77,0.0,2024-05-01,0.21384896683247154
2023-06-03,Europe,Furniture,Chairs,Home Office,5,1998.07,268.59,0.0,2023-06-01,0.13442471985465973
2024-07-17,Europe,Furniture,Bookcases,Corporate,2,763.86,167.82,0.0,2024-07-01,0.2196999450161024
2023-09-29,North America,Furniture,Tables,Corporate,3,601.84,84.95,0.1,2023-09-01,0.1411504718862156
2024-08-04,Middle East & Africa,Technology,Machines,Consumer,2,809.26,164.81,0.0,2024-08-01,0.2036551911622964
2023-01-29,Middle East & Africa,Technology,Copiers,Corporate,2,501.74,105.78,0.0,2023-01-01,0.2108263243911189
2023-11-23,North America,Office Supplies,Binders,Consumer,2,86.82,13.63,0.15,2023-11-01,0.15699147661829074
2024-07-07,Asia Pacific,Furniture,Bookcases,Consumer,3,873.26,255.97,0.0,2024-07-01,0.29312003297986855
2024-10-06,Asia Pacific,Technology,Accessories,Corporate,1,373.46,66.98,0.1,2024-10-01,0.1793498634391903
2023-07-26,North America,Office Supplies,Storage,Corporate,2,76.47,13.09,0.15,2023-07-01,0.1711782398326141
2024-07-04,North America,Office Supplies,Storage,Consumer,5,277.58,112.66,0.0,2024-07-01,0.40586497586281434
2024-01-17,Europe,Technology,Machines,Corporate,3,1499.29,10.04,0.15,2024-01-01,0.006696503011425408
2024-05-25,Latin America,Furniture,Chairs,Consumer,3,664.69,82.27,0.0,2024-05-01,0.12377198393235943
2024-11-22,Latin America,Office Supplies,Paper,Corporate,3,249.51,71.3,0.1,2024-11-01,0.2857600897759609
2023-03-17,Europe,Office Supplies,Binders,Corporate,3,104.27,44.33,0.0,2023-03-01,0.4251462549151242
2023-03-06,Latin America,Technology,Copiers,Corporate,2,822.77,278.61,0.0,2023-03-01,0.3386244029315605
2024-02-04,Latin America,Technology,Copiers,Consumer,4,680.49,191.01,0.0,2024-02-01,0.2806947934576555
2024-10-01,Europe,Office Supplies,Storage,Corporate,3,123.18,21.8,0.15,2024-10-01,0.17697678194512095
2024-02-19,North America,Office Supplies,Art,Corporate,5,144.7,52.22,0.0,2024-02-01,0.360884588804423
2024-11-16,North America,Office Supplies,Binders,Consumer,4,293.68,62.73,0.1,2024-11-01,0.21359983655679649
2024-04-22,North America,Technology,Machines,Consumer,2,608.21,190.2,0.0,2024-04-01,0.31272093520330146
2023-07-09,Asia Pacific,Furniture,Bookcases,Consumer,3,1034.98,-264.25,0.3,2023-07-01,-0.25531894336122435
2024-01-08,North America,Office Supplies,Paper,Consumer,1,23.27,3.61,0.1,2024-01-01,0.15513536742587022
2023-04-13,Asia Pacific,Furniture,Tables,Home Office,5,767.29,47.16,0.15,2023-04-01,0.06146307132896297
2024-09-13,Asia Pacific,Furniture,Chairs,Consumer,1,277.84,63.85,0.0,2024-09-01,0.22980852289087247
2024-06-10,Latin America,Office Supplies,Binders,Corporate,2,106.2,-9.94,0.3,2024-06-01,-0.0935969868173258
2023-06-14,North America,Furniture,Furnishings,Consumer,3,969.85,-5.57,0.1,2023-06-01,-0.005743156158168789
2023-03-06,Europe,Office Supplies,Storage,Corporate,3,189.43,79.47,0.0,2023-03-01,0.4195217230639286
2023-12-17,Asia Pacific,Furniture,Chairs,Home Office,3,967.72,214.87,0.0,2023-12-01,0.2220373661803001
2023-12-08,Middle East & Africa,Office Supplies,Art,Consumer,5,441.24,46.73,0.15,2023-12-01,0.10590608285740186
2024-05-02,North America,Office Supplies,Storage,Home Office,3,89.07,34.42,0.0,2024-05-01,0.38643763332210623
2023-10-10,North America,Office Supplies,Art,Home Office,2,37.54,14.34,0.0,2023-10-01,0.38199254128929144
2023-01-06,North America,Office Supplies,Storage,Home Office,1,56.57,21.01,0.0,2023-01-01,0.3713982676330211
2023-01-29,Europe,Furniture,Tables,Consumer,3,871.33,229.3,0.0,2023-01-01,0.26316091492316346
2023-02-01,Europe,Office Supplies,Storage,Consumer,4,228.21,55.57,0.1,2023-02-01,0.2435037903685202
2024-02-22,Asia Pacific,Furniture,Bookcases,Consumer,1,359.08,58.85,0.0,2024-02-01,0.1638910549181241
2023-12-04,Latin America,Office Supplies,Storage,Corporate,2,111.3,29.15,0.15,2023-12-01,0.2619047619047619
2024-09-20,Middle East & Africa,Furniture,Tables,Home Office,5,1216.35,11.37,0.1,2024-09-01,0.009347638426439759
2023-11-02,Europe,Technology,Machines,Consumer,5,1424.21,429.34,0.0,2023-11-01,0.3014583523497237
2024-01-01,North America,Office Supplies,Paper,Consumer,3,119.21,50.01,0.0,2024-01-01,0.4195117859239997
2024-04-23,Europe,Furniture,Tables,Home Office,3,792.46,255.69,0.0,2024-04-01,0.3226535093253918
2023-11-07,Europe,Office Supplies,Art,Consumer,1,47.78,4.77,0.15,2023-11-01,0.09983256592716616
2024-03-22,Europe,Technology,Copiers,Consumer,1,516.65,152.16,0.0,2024-03-01,0.2945127262169748
2024-01-08,North America,Technology,Phones,Consumer,1,429.69,114.79,0.0,2024-01-01,0.26714608205915896
2023-07-01,Europe,Office Supplies,Paper,Consumer,3,154.83,87.63,0.0,2023-07-01,0.5659755861267195
2024-04-22,Middle East & Africa,Furniture,Chairs,Home Office,2,577.33,96.99,0.0,2024-04-01,0.1679975057592711
2023-08-07,Asia Pacific,Furniture,Tables,Corporate,5,687.33,37.41,0.1,2023-08-01,0.05442800401553838
2023-10-11,North America,Office Supplies,Storage,Corporate,2,76.69,26.38,0.0,2023-10-01,0.34398226626678835
2024-06-19,Europe,Technology,Accessories,Corporate,6,1745.49,344.82,0.0,2024-06-01,0.19754911228365674
2024-05-21,Europe,Furniture,Tables,Consumer,3,171.83,14.44,0.1,2024-05-01,0.08403654775068381
2024-08-31,Latin America,Office Supplies,Binders,Home Office,2,47.22,3.96,0.2,2024-08-01,0.08386277001270648
2023-06-30,Europe,Technology,Accessories,Consumer,3,876.43,-16.3,0.15,2023-06-01,-0.01859817669408852
2024-02-12,North America,Office Supplies,Art,Corporate,1,38.17,6.38,0.15,2024-02-01,0.16714697406340057
2024-06-23,North America,Technology,Machines,Corporate,3,813.63,204.83,0.0,2024-06-01,0.25174833769649596
2024-10-14,Europe,Furniture,Furnishings,Corporate,2,654.73,98.66,0.0,2024-10-01,0.1506880698914056
2023-10-15,North America,Furniture,Furnishings,Consumer,1,25.19,4.12,0.0,2023-10-01,0.16355696705041683
2023-08-04,North America,Furniture,Bookcases,Home Office,3,822.69,217.55,0.0,2023-08-01,0.2644373944012933
2023-11-11,North America,Furniture,Chairs,Home Office,5,2129.0,399.5,0.0,2023-11-01,0.18764678252700798
2024-11-21,Europe,Office Supplies,Art,Corporate,6,414.82,157.6,0.0,2024-11-01,0.37992382238079164
2023-09-19,Middle East & Africa,Technology,Copiers,Corporate,1,442.84,-38.39,0.2,2023-09-01,-0.08669045253364648
2024-11-22,Europe,Furniture,Chairs,Consumer,3,768.53,6.5,0.15,2024-11-01,0.008457704969226966
2023-08-16,Asia Pacific,Technology,Accessories,Consumer,4,1736.14,124.47,0.15,2023-08-01,0.07169352701971039
2023-09-22,Middle East & Africa,Office Supplies,Paper,Consumer,1,24.66,8.13,0.0,2023-09-01,0.329683698296837
2023-12-26,Latin America,Office Supplies,Paper,Consumer,4,316.85,138.01,0.0,2023-12-01,0.43556888117405707
2024-09-17,Europe,Office Supplies,Art,Consumer,1,24.78,3.94,0.1,2024-09-01,0.15899919289749798
2024-11-19,North America,Furniture,Chairs,Consumer,3,1156.12,223.17,0.0,2024-11-01,0.19303359512853338
